event_id,true_master_id,supplier_raw_brand,supplier_raw_product_name,supplier_raw_quantity,supplier_raw_gtin,supplier_norm_brand,supplier_norm_product_name,supplier_norm_quantity,supplier_norm_gtin,artwork_brand,artwork_product_name,artwork_quantity,artwork_gtin,artwork_norm_brand,artwork_norm_quantity,master_brand,master_product_name,master_quantity,master_gtin,master_norm_brand,master_norm_quantity
abt-buy_1008,146,Panasonic,Panasonic KX-TS3282W Corded Telephone,,80000000001467,panasonic,panasonic kx-ts3282w corded telephone,,80000000001467,,,,,,,,Panasonic 2-Line Integrated Phone System - White Finish - KXTS3282W,,80000000001467,,
abt-buy_1009,233,LG Electronics,LG Electronics RLM20K Remote Laundry Monitoring System,,80000000002337,lg electronics,lg electronics rlm20k remote laundry monitoring system,,80000000002337,,,,,,,,LG Laundry Remote Monitor - RLM20K,,80000000002337,,
abt-buy_1010,208,LG Electronics,LG Electronics WDP3 Laundry Pedestal with Drawer - Blue,,80000000002087,lg electronics,lg electronics wdp3 laundry pedestal with drawer - blue,,80000000002087,,,,,,,,LG WDP3N 14' Tall Navy Blue Pedestal With Drawer - WDP3BL,,80000000002087,,
abt-buy_1011,237,LG Electronics,LG Electronics 10 cu.ft. Cabinet Depth Refrigerator,,80000000002377,lg electronics,lg electronics 10 cu.ft. cabinet depth refrigerator,,80000000002377,,,,,,,,LG Titanium Bottom-Freezer Refrigerator - LRBP1031TT,,80000000002377,,
abt-buy_1012,207,LG Electronics,LG Navy Blue SteamWasher 27',,80000000002077,lg electronics,lg navy blue steamwasher 27',,80000000002077,,,,,,,,LG TROMM WM2688HNM 4.2 Cu. Ft. Navy Blue Front Load Allergiene SteamWasher - WM2688HNBL,,80000000002077,,
abt-buy_1013,811,Griffin,DIRECTDECK UNIVERSAL CASSETTE ADAPTER FOR MP3 PLAYERS - 7256-DDECK,,80000000008117,griffin,directdeck universal cassette adapter for mp3 players - 7256-ddeck,,80000000008117,,,,,,,,Griffin iPod DirectDeck Universal Cassette Adapter - 7256DDECK,,80000000008117,,
abt-buy_1014,70,Canon,Canon Mini DV Camcorder Starter Kit - 9582A008,,80000000000707,canon,canon mini dv camcorder starter kit - 9582a008,,80000000000707,,,,,,,,Canon Optura/Elura Accessory Kit - ACCESSORYKIT,,80000000000707,,
abt-buy_1015,232,LG Electronics,LG Electronics WDP3 Laundry Pedestal with Drawer -W/ B/ S/ N / WDP3R - Wild Cherry,,80000000002327,lg electronics,lg electronics wdp3 laundry pedestal with drawer -w/ b/ s/ n / wdp3r - wild cherry,,80000000002327,,,,,,,,LG 14' Washer And Dryer Red Pedestal With Drawer - WDP3R,,80000000002327,,
abt-buy_1016,193,Nyko,Nyko PS3 Dual AC Charger - 83015,,80000000001937,nyko,nyko ps3 dual ac charger - 83015,,80000000001937,,,,,,,,Nyko PlayStation 3 Dual Charger AC - 743840830153,,80000000001937,,
abt-buy_1017,261,Sony,Sony 1GB Memory Stick Micro (M2) Card - MSA1GD,,80000000002617,sony,sony 1gb memory stick micro (m2) card - msa1gd,,80000000002617,,,,,,,,Sony MS-A1GD 1GB Memory Stick Micro (M2) - MSA1GD,,80000000002617,,
abt-buy_1018,190,BOSE,Bose In-Ear Earphone - INEARHEADPHONES,,80000000001907,bose,bose in-ear earphone - inearheadphones,,80000000001907,,,,,,,,Bose In-Ear Black Headphones - BOSEIE,,80000000001907,,
abt-buy_1019,205,Monster Cable,Monster Cable GameLink Component Video and Fiber Optic Digital Audio Cable for PlayStation 3 - 3 x RCA - Toslink - 10ft - PS3 CV/FO-10,,80000000002057,monster cable,monster cable gamelink component video and fiber optic digital audio cable for playstation 3 - 3 x rca - toslink - 10ft - ps3 cv/fo-10,,80000000002057,,,,,,,,Monster PS3 CV/FO-10 Playstation 3 GameLink Component Video And Fiber Optic Digital Audio AV Kit - PS3CVFO10,,80000000002057,,
abt-buy_1020,266,Altec Lansing,Altec Lansing inMotion iM600 Portable Audio Speaker System - IM600,,80000000002667,altec lansing,altec lansing inmotion im600 portable audio speaker system - im600,,80000000002667,,,,,,,,Altec Lansing inMotion iPod Portable Audio System - IM600USB,,80000000002667,,
abt-buy_1021,288,Sony,Sony MDR-Q68LW Stereo Earphone - MDRQ68LW,,80000000002887,sony,sony mdr-q68lw stereo earphone - mdrq68lw,,80000000002887,,,,,,,,Sony Clip-On Black Headphones - MDRQ68LW,,80000000002887,,
abt-buy_1022,315,Denon,Denon AVR-4308CI A/V Receiver - AVR4308CI,,80000000003157,denon,denon avr-4308ci a/v receiver - avr4308ci,,80000000003157,,,,,,,,Denon 7.1 Channel Home Theater MultiMedia A/V Receiver With Networking And WiFi - AVR4308CI,,80000000003157,,
abt-buy_1023,786,Sony,Sony 2GB Memory Stick Micro (M2) - MSA2GD,,80000000007867,sony,sony 2gb memory stick micro (m2) - msa2gd,,80000000007867,,,,,,,,Sony 2GB Memory Stick Micro (M2) - MSA2GU2,,80000000007867,,
abt-buy_1024,385,Sony,Sony HDMI Mini Cable - VMC30MHD,,80000000003857,sony,sony hdmi mini cable - vmc30mhd,,80000000003857,,,,,,,,Sony HD-Handycam 3 Meters (10 Feet) HDMI Mini Cable - VMC30MHD,,80000000003857,,
abt-buy_1025,348,Sony,Sony High Definition HDMI to Mini-HDMI Cable - VMC15MHD,,80000000003487,sony,sony high definition hdmi to mini-hdmi cable - vmc15mhd,,80000000003487,,,,,,,,Sony HD-Handycam 1.5 Meters (5 Feet) HDMI Mini Cable - VMC15MHD,,80000000003487,,
abt-buy_1026,227,Sony,Sony LCS-CSQ Soft Cyber-shot Camera Case - LCSCSQ/B,,80000000002277,sony,sony lcs-csq soft cyber-shot camera case - lcscsq/b,,80000000002277,,,,,,,,Sony LCS-CSQ/B Black Soft Carrying Case - LCSCSQB,,80000000002277,,
abt-buy_1027,254,Sony,Sony LCS-CSL Cyber-shot Camera Case,,80000000002547,sony,sony lcs-csl cyber-shot camera case,,80000000002547,,,,,,,,Sony Black Cyber-Shot W Series Digital Camera Carrying Case - LCSCSL,,80000000002547,,
abt-buy_1028,322,Yamaha,Yamaha SPM-K30 Mounting Installation Bracket - SPM-K30,,80000000003227,yamaha,yamaha spm-k30 mounting installation bracket - spm-k30,,80000000003227,,,,,,,,Yamaha Mounting Installation Bracket - SPMK30,,80000000003227,,
abt-buy_1029,790,Panasonic,Panasonic KX-TGA630S Cordless Handset,,80000000007907,panasonic,panasonic kx-tga630s cordless handset,,80000000007907,,,,,,,,Panasonic DECT 6.0 Silver Digital Cordless Handset - KXTGA630S,,80000000007907,,
abt-buy_1030,730,Weber,Weber Q 320 Gas Grill,,80000000007307,weber,weber q 320 gas grill,,80000000007307,,,,,,,,Weber Q 320 Liquid Propane Table And Outdoor Grill - 586002,,80000000007307,,
abt-buy_1031,635,Weber,Weber Premium Cover for Genesis Sivler A Grills & Spirit E-200 Series,,80000000006357,weber,weber premium cover for genesis sivler a grills & spirit e-200 series,,80000000006357,,,,,,,,Weber Premium Black Grill Cover - 7550,,80000000006357,,
abt-buy_1032,554,Panasonic,Panasonic DMR-EA38VK DVD/VCR Combo,,80000000005547,panasonic,panasonic dmr-ea38vk dvd/vcr combo,,80000000005547,,,,,,,,Panasonic Black 1080p Up-Conversion DVD Recorder And VHS Combo Player - DMREA38VK,,80000000005547,,
abt-buy_1033,622,Samsung,"Samsung DVD-VR375 DVD/VCR Combo - DVD+RW, DVD-RW, DVD-RAM, DVD+R, DVD-R, VHS, CD-RW - DVD Video, CD-DA, MP3, MPEG-4, WMA, JPEG, DivX Playback - Progressive Scan",,80000000006227,samsung,"samsung dvd-vr375 dvd/vcr combo - dvd+rw, dvd-rw, dvd-ram, dvd+r, dvd-r, vhs, cd-rw - dvd video, cd-da, mp3, mpeg-4, wma, jpeg, divx playback - progressive scan",,80000000006227,,,,,,,,Samsung Black DVD/VHS Combo Recorder - DVDVR375,,80000000006227,,
abt-buy_1034,542,Samsung,Samsung DVD-1080P8 DVD Player,,80000000005427,samsung,samsung dvd-1080p8 dvd player,,80000000005427,,,,,,,,Samsung Hi Definition Conversion DVD Player - DVD1080P8,,80000000005427,,
abt-buy_1035,808,Canon,Canon PSC-85 Soft Camera Case - 2595B002,,80000000008087,canon,canon psc-85 soft camera case - 2595b002,,80000000008087,,,,,,,,Canon Deluxe Black Digital Camera Case - 2595B002,,80000000008087,,
abt-buy_1036,773,Denon,Denon DHT-FS5 Surround Sound Speaker System,,80000000007737,denon,denon dht-fs5 surround sound speaker system,,80000000007737,,,,,,,,Denon Multi-Channel Digital Surround Sound Speaker System - DHTFS5,,80000000007737,,
abt-buy_1037,774,Samsung,Samsung YP-S2ZW 1GB Flash MP3 Player - YP-S2ZG/XAA,,80000000007747,samsung,samsung yp-s2zw 1gb flash mp3 player - yp-s2zg/xaa,,80000000007747,,,,,,,,Samsung S2 Green 1GB Flash MP3 Player - YPS2ZG,,80000000007747,,
abt-buy_1038,755,Sony,Sony RDR-VX560 DVD/VCR Combo,,80000000007557,sony,sony rdr-vx560 dvd/vcr combo,,80000000007557,,,,,,,,Sony Black DVD Recorder And VHS Combo Player - RDRVX560,,80000000007557,,
abt-buy_1039,702,Sony,Sony ICF-CD73W AM/FM/Weather Shower CD Clock Radio (White),,80000000007027,sony,sony icf-cd73w am/fm/weather shower cd clock radio (white),,80000000007027,,,,,,,,Sony Weather Shower CD Clock Radio - ICFCD73W,,80000000007027,,
abt-buy_1040,498,Denon,Denon DVD-3800BDCI Blu-ray Disc Player - DVD3800BDCI,,80000000004987,denon,denon dvd-3800bdci blu-ray disc player - dvd3800bdci,,80000000004987,,,,,,,,Denon Blu-ray Disc DVD/CD Player - DVD3800BDCI,,80000000004987,,
abt-buy_1041,778,Panasonic,Panasonic KXTH1212B,,80000000007787,panasonic,panasonic kxth1212b,,80000000007787,,,,,,,,Panasonic Expandable Bluetooth-Enabled DECT 6.0 Phone System - KXTH1212B,,80000000007787,,
abt-buy_1042,813,Denon,Denon AVR-1609 A/V Receiver - AVR1609,,80000000008137,denon,denon avr-1609 a/v receiver - avr1609,,80000000008137,,,,,,,,Denon Black AVR-1609 Home Theater Surround Sound Receiver - AVR1609,,80000000008137,,
abt-buy_1043,812,Denon,Denon AVR-1709 A/V Receiver - AVR1709,,80000000008127,denon,denon avr-1709 a/v receiver - avr1709,,80000000008127,,,,,,,,Denon Black Home Theater Surround Sound Receiver - AVR1709,,80000000008127,,
abt-buy_1044,305,Maytag,7.0 Cu. Ft. Super Capacity Electric Dryer - MED5900TW,,80000000003057,maytag,7.0 cu. ft. super capacity electric dryer - med5900tw,,80000000003057,,,,,,,,Maytag MED5900TW White Electric Dryer - MED5900TWH,,80000000003057,,
abt-buy_1045,1034,Dlo,Dlo 004-0107 Hybridshell(tm) For Iphone(tm) 3g,,80000000010347,dlo,dlo 004-0107 hybridshell(tm) for iphone(tm) 3g,,80000000010347,,,,,,,,DLO Black HybridShell For iPhone 3G - DLA4010717,,80000000010347,,
abt-buy_1046,803,Toshiba,Toshiba SD-V296 DVD/VCR Combo,,80000000008037,toshiba,toshiba sd-v296 dvd/vcr combo,,80000000008037,,,,,,,,Toshiba Black DVD/VCR Combinaton Player - SDV296,,80000000008037,,
abt-buy_1047,897,Garmin,"Garmin nuVi 275T - 3.5' GPS w/Text To Speech, Bluetooth, Where Am I?, Connect Photos - 010-00576-00",,80000000008977,garmin,"garmin nuvi 275t - 3.5' gps w/text to speech, bluetooth, where am i?, connect photos - 010-00576-00",,80000000008977,,,,,,,,Garmin Nuvi 275T GPS Navigation System - 0100057600,,80000000008977,,
abt-buy_1048,900,Garmin,Garmin nvi 755T Automobile Navigator - 010-00715-30,,80000000009007,garmin,garmin nvi 755t automobile navigator - 010-00715-30,,80000000009007,,,,,,,,Garmin Nuvi 755T GPS Navigation System - 0100071530,,80000000009007,,
abt-buy_1049,972,Samsung,SAMSUNG 4GB PORTABLE MLTIMDIA PLYR BLK - YPS-S3JAB/XAA,,80000000009727,samsung,samsung 4gb portable mltimdia plyr blk - yps-s3jab/xaa,,80000000009727,,,,,,,,Samsung S3 Black Multimedia Player - YPS3JAB,,80000000009727,,
abt-buy_1050,1042,TRANSCEND INFORMATION,Transcend 2.5 Solid State Disk (SSD) 128GB SATA MLC with Build-In ECC - TS128GSSD25S-M,,80000000010427,transcend information,transcend 2.5 solid state disk (ssd) 128gb sata mlc with build-in ecc - ts128gssd25s-m,,80000000010427,,,,,,,,Transcend 2.5' SATA Solid State Disk - TS128GSSD25SM,,80000000010427,,
abt-buy_1051,860,Denon,Denon AVR2809CI A/V Receiver,,80000000008607,denon,denon avr2809ci a/v receiver,,80000000008607,,,,,,,,Denon 7.1 Channel AV Receiver With Network Client Compatible D-Dock Port In Black - AVR2809CI,,80000000008607,,
abt-buy_1052,979,Canon,Canon PSC-4000 Deluxe Leather Case N - 3528B001,,80000000009797,canon,canon psc-4000 deluxe leather case n - 3528b001,,80000000009797,,,,,,,,Canon Black Leather Case - 3528B001,,80000000009797,,
abt-buy_1053,926,Sony,Sony BRAVIA VPL-HW10 Digital Projector - VPLHW10,,80000000009267,sony,sony bravia vpl-hw10 digital projector - vplhw10,,80000000009267,,,,,,,,Sony BRAVIA Black SXRD 1080p Home Theater Front Projector - VPLHW10,,80000000009267,,
abt-buy_1054,1006,Altec Lansing,Altec Lansing IMT702 inMotion MAX Portable Speaker System for iPhone,,80000000010067,altec lansing,altec lansing imt702 inmotion max portable speaker system for iphone,,80000000010067,,,,,,,,Altec Lansing inMotion MAX iPod/iPhone Portable Audio System - IMT702,,80000000010067,,
abt-buy_1055,980,Denon,Denon DVD-1800BD Blu-ray Disc Player,,80000000009807,denon,denon dvd-1800bd blu-ray disc player,,80000000009807,,,,,,,,Denon Black Blu-ray Disc DVD-CD Player - DVD1800BD,,80000000009807,,
abt-buy_1056,879,Denon,Denon DM37SBK - D-M37SBK,,80000000008797,denon,denon dm37sbk - d-m37sbk,,80000000008797,,,,,,,,Denon D-M37 Black CD/AM/FM Micro System - DM37SBK,,80000000008797,,
abt-buy_1057,1067,Denon,Denon DHT-589BA Home Theater System,,80000000010677,denon,denon dht-589ba home theater system,,80000000010677,,,,,,,,Denon Home Theater Receiver And Boston Acoustics 5.1 Speaker System Package - DHT589BA,,80000000010677,,
abt-buy_1058,967,Apple,Apple iPod nano Armband - MB769G/A,,80000000009677,apple,apple ipod nano armband - mb769g/a,,80000000009677,,,,,,,,Apple iPod Nano Gray Armband - MB769GA,,80000000009677,,
abt-buy_1059,1000,Panasonic,Panasonic Kx-tg9391t Dect 6.0 Two-line Corded/cordless Phone Combo - KX-TG9391T,,80000000010007,panasonic,panasonic kx-tg9391t dect 6.0 two-line corded/cordless phone combo - kx-tg9391t,,80000000010007,,,,,,,,Panasonic DECT 6.0 2-Line Digital Expandable Corded/Cordless Phone System - KXTG9391T,,80000000010007,,
abt-buy_1060,1075,Garmin,Garmin 010-00577-30 Nvi(r) 885t Travel Assistant,,80000000010757,garmin,garmin 010-00577-30 nvi(r) 885t travel assistant,,80000000010757,,,,,,,,Garmin Nuvi 885T GPS Navigation System - 0100057730,,80000000010757,,
abt-buy_1061,139,Sony Computer Electronic,PlayStation 2 DVD Remote - 97076,,80000000001397,sony computer electronic,playstation 2 dvd remote - 97076,,80000000001397,,,,,,,,Sony DVD Remote Control For PS2 - Black Finish - 711719707608,,80000000001397,,
abt-buy_1062,11,Panasonic,Panasonic KX-TS108W Corded Phone,,80000000000117,panasonic,panasonic kx-ts108w corded phone,,80000000000117,,,,,,,,Panasonic Integrated Telephone System - KXTS108W,,80000000000117,,
abt-buy_1063,9,Sony,Sony h.ear Stereo Earphones - MDRJ10/BLUE,,80000000000097,sony,sony h.ear stereo earphones - mdrj10/blue,,80000000000097,,,,,,,,Sony Vertical-In-The-Ear Stereo Headphones - MDRJ10,,80000000000097,,
abt-buy_1064,1,Sony,Sony PS-LX350H Belt-Drive Turntable,,80000000000017,sony,sony ps-lx350h belt-drive turntable,,80000000000017,,,,,,,,Sony Turntable - PSLX350H,,80000000000017,,
abt-buy_1065,51,Sanus,Sanus Television Turntable - TV/LCDS,,80000000000517,sanus,sanus television turntable - tv/lcds,,80000000000517,,,,,,,,Sanus Silver LCD Television Turntable - TVLCDS,,80000000000517,,
abt-buy_1066,83,Sennheiser,Sennheiser RS 140 Wireless RF Headphone - RS-140,,80000000000837,sennheiser,sennheiser rs 140 wireless rf headphone - rs-140,,80000000000837,,,,,,,,Sennheiser RF Wireless Headphones - RS140,,80000000000837,,
abt-buy_1067,134,Apple,Apple V.92 Data/Fax USB Modem - MA034ZA,,80000000001347,apple,apple v.92 data/fax usb modem - ma034za,,80000000001347,,,,,,,,Apple USB Modem - White Finish - MA034ZA,,80000000001347,,
abt-buy_1068,160,Denon,Denon DVD-2930CI DVD Player - DVD2930CI,,80000000001607,denon,denon dvd-2930ci dvd player - dvd2930ci,,80000000001607,,,,,,,,Denon Progressive Scan Universal DVD Player - DVD2930CI,,80000000001607,,
abt-buy_1069,255,Fellowes,Fellowes MicroShred MS-450Cs Shredder - 3245001,,80000000002557,fellowes,fellowes microshred ms-450cs shredder - 3245001,,80000000002557,,,,,,,,Fellowes MicroShred Shredder - MS450CS,,80000000002557,,
abt-buy_1070,392,Fellowes,Fellowes Powershred Personal SB-97Cs Confetti Cut Shredder - 3219701,,80000000003927,fellowes,fellowes powershred personal sb-97cs confetti cut shredder - 3219701,,80000000003927,,,,,,,,Fellowes Personal Powershred Shredder - SB97CS,,80000000003927,,
abt-buy_1071,627,Polkaudio,Polkaudio CSi A4 Black High Performance Center Channel Loudspeaker - AM4415-A,,80000000006277,polkaudio,polkaudio csi a4 black high performance center channel loudspeaker - am4415-a,,80000000006277,,,,,,,,Polk Audio CSI A4 Black Center Channel Loudspeaker - CSIA4BK,,80000000006277,,
abt-buy_1072,628,Polkaudio,Polkaudio CSi A4 Cherry High Performance Center Channel Loudspeaker - AM4412-A,,80000000006287,polkaudio,polkaudio csi a4 cherry high performance center channel loudspeaker - am4412-a,,80000000006287,,,,,,,,Polk Audio CSI A4 Cherry Center Channel Loudspeaker - CSIA4CH,,80000000006287,,
abt-buy_1073,629,Polkaudio,Polkaudio CSi A6 Black High Performance Center Channel Loudspeaker - AM6615-A,,80000000006297,polkaudio,polkaudio csi a6 black high performance center channel loudspeaker - am6615-a,,80000000006297,,,,,,,,Polk Audio CSI A6 Black Center Channel Loudspeaker - CSIA6BK,,80000000006297,,
abt-buy_1074,1007,Case-Mate,CASE MATE CARBON FIBER IPHONE 3G CASE BLACK - IPH3GC-BCF,,80000000010077,case-mate,case mate carbon fiber iphone 3g case black - iph3gc-bcf,,80000000010077,,,,,,,,Case-Mate Carbon Fiber Black Leather Case For iPhone 3G - IPH3GCBCF,,80000000010077,,
abt-buy_1075,105,Sony,Sony Memory Stick Duo Replacement Adapter - MSACM2,,80000000001057,sony,sony memory stick duo replacement adapter - msacm2,,80000000001057,,,,,,,,Sony Memory Stick Duo Replacement Adaptor - Silver/Blue Finish - MSACM2,,80000000001057,,
abt-buy_1076,307,Audiovox,Audiovox XMH10 Home Docking Kit,,80000000003077,audiovox,audiovox xmh10 home docking kit,,80000000003077,,,,,,,,Audiovox Xpress XM Satellite Radio Receiver Home Kit - XMH10A,,80000000003077,,
abt-buy_1077,308,Xm,Audiovox XMFM1 Switch Box,,80000000003087,xm,audiovox xmfm1 switch box,,80000000003087,,,,,,,,Audiovox Xpress XM Satellite Radio FM Direct Adapter - XMFM1,,80000000003087,,
abt-buy_1078,285,Sony,Sony Memory Stick USB Card Reader/Writer - MSACUS40,,80000000002857,sony,sony memory stick usb card reader/writer - msacus40,,80000000002857,,,,,,,,Sony Memory Stick USB Adaptor - MSACUS40,,80000000002857,,
abt-buy_1079,80,Pioneer,Pioneer GEX-P920XM XM Digital Satellite Tuner - GEX-P920XM,,80000000000807,pioneer,pioneer gex-p920xm xm digital satellite tuner - gex-p920xm,,80000000000807,,,,,,,,Pioneer XM Digital Satellite Tuner for Pioneer Headunits - GEXP920XM,,80000000000807,,
abt-buy_1080,2,BOSE,Bose Acoustimass 5 Series III Speaker System - 21725,,80000000000027,bose,bose acoustimass 5 series iii speaker system - 21725,,80000000000027,,,,,,,,Bose Acoustimass 5 Series III Speaker System - AM53BK,,80000000000027,,
abt-buy_1081,152,Audiovox,Audiovox CNP2000 XM Mini-Tuner,,80000000001527,audiovox,audiovox cnp2000 xm mini-tuner,,80000000001527,,,,,,,,Terk Mini Tuner Cartridge For XM Ready Home Products - CNP2000,,80000000001527,,
abt-buy_1082,157,Audiovox,Audiovox CNP2000H XM Mini-Tuner Home Dock,,80000000001577,audiovox,audiovox cnp2000h xm mini-tuner home dock,,80000000001577,,,,,,,,Terk Mini Tuner Home Dock For XM Ready Home Products - Black Finish - CNP2000H,,80000000001577,,
abt-buy_1083,154,Sony,Sony LCS-CSH Soft Camera Case - LCSCSH,,80000000001547,sony,sony lcs-csh soft camera case - lcscsh,,80000000001547,,,,,,,,Sony DSCH2 Soft Carrying Camera Case - Black Finish - LCSCSH,,80000000001547,,
abt-buy_1084,170,Olympus,Olympus Slim Leather Case - 202087,,80000000001707,olympus,olympus slim leather case - 202087,,80000000001707,,,,,,,,Olympus Premium Slim Leather Case In Black - 202087,,80000000001707,,
abt-buy_1085,217,Kenwood,Kenwood iPod-Video Direct Adapter - KCAiP300V,,80000000002177,kenwood,kenwood ipod-video direct adapter - kcaip300v,,80000000002177,,,,,,,,Kenwood KCA-IP300V iPod Video Direct Cable - KCAIP300V,,80000000002177,,
abt-buy_1086,331,Audiovox,Audiovox XMCK5P EXPRESSEZ Satellite Radio - XMCK5P,,80000000003317,audiovox,audiovox xmck5p expressez satellite radio - xmck5p,,80000000003317,,,,,,,,Audiovox XpressEZ XM Satellite Radio Receiver - XMCK5P,,80000000003317,,
abt-buy_1087,332,Audiovox,Audiovox Xpress R XM Radio Receiver with Vehicle Kit XMCK20P,,80000000003327,audiovox,audiovox xpress r xm radio receiver with vehicle kit xmck20p,,80000000003327,,,,,,,,Audiovox XpressR XM Satellite Radio Receiver - XMCK20P,,80000000003327,,
